Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,label,review_length,word_count,textblob_polarity,vader_compound,hf_sentiment
560210,B006VRTQZG,A3PEYL06WBDBJC,R. Mannino,0,0,5,1324512000,K-Cups work great. Coffee Fantastic,"There is absolutely no problem with these K-Cups. There may have been one in the past-but not now. Tried 3 different types, all worked. Have re-ordered, still no problems. Do not pass up trying this coffee. The Italian roast is the best we have ever had.",1,254,46,0.225,-0.6667,0.99932861328125
390428,B002AUF15C,A1Q6SKK3SS2STW,Kristine,3,3,5,1250553600,Have a delicious day!,"Have a delicious day! Wish I wrote that but it's off the box.So is this ""We make glutenfree delicious..it's what we do"" and boy did Glutenfreeda do it again.I've been hooked on Glutenfreeda products since they introduced their frozen cookies years ago. I was delighted to see them come out with instant oatmeal and I wasn't disappointed.I was doubly delighted to see the oatmeal offered on Amazon.com. Win,win! When you read the ingredient list you will see why- Off the Maple Raisin with Flax box :certified gluten free oats, raisins, organic maple sugar,brown sugar , flax meal and salt.That's it and yes you read the ingredient list correctly.Real ingredients for my real family.I was very happy to see a very low sodium content and the addition of flax.<br /><br />I always have a packet with me for a quick snack or those ""eat at the desk"" lunches. My husband who is not on the gluten free diet loves this oatmeal.He says the oats taste fresher. And for my Celiac college student this product has made his life so much easier.He can have a healthy breakfast in his dorm room or at the food court with no worry of cross-contamination.Like me he always has a packet in his backpack for snacks or a quick lunch.<br /><br />Thank you Glutenfreeda!",1,1248,218,0.46346153846153854,0.987,0.9966346621513367
516449,B000H1217M,A36K6F9DGRB8LZ,"Lizzy Lizard ""Liz""",0,0,5,1308096000,Doggy delight,These are truly moist and apparently tasty.  They get immediate attention from my golden mix.  They have stayed moist after a couple of weeks also.,1,147,25,0.175,0.4404,0.9996597766876221
241295,B0029NIX6E,A1TJYJ336K3PCT,"Flying Penguin ""Lefty-ist""",0,0,2,1349654400,Not for Picky Dogs,"My two Maltese dogs enjoy eating Cesar canned food products, but for some reason they really do not like to eat this style of filets in sauce.  They would much rather eat the all mashed and ground up typical canned food style instead.  Both products made by Cesar, but my dogs would much rather prefer I not buy the filet style anymore!",0,336,62,0.11666666666666667,-0.3077,0.004558140411973
149951,B003M60K54,A15ASTBZBU7AXD,"KD Allen ""me""",5,6,1,1309046400,"Science Diet = terrible for cats, it's addictive","My kitten--now a hefty 11 pound slug--went through the same antics as the 1-star review written about Bean.<br /><br />I couldn't figure out why our Tiki was always hungry.  Why she got fat and lazy and was always panting, but never too satiated to turn up her nose at Science Diet.  She was always begging for it, every 4 hours.  And her litter-box smells, and the size of the poos--I swear, they were human-size!  I thought okay, she's a growing kitten, she must know more than I do about her nutritional needs, so I kept filling the bowl.  But she got so huge so fast that I knew something was wrong.<br /><br />So I did my research and learned all about sub-standard pet food, and what cats really need. It's not Science Diet, that's for sure!  Yet our local pound where I adopted Tiki insisted on keeping her on Science Diet, because ""it's good for the cats and they love it"". Hmmm.<br /><br />I began weaning our Tiki off Science Diet about 2 months ago.  It has been a long and tortuous change for both of us.  I have to put up with pitiful meowing all hours of the night.  Unfortunately I have to keep a small bag of Science Diet in the pantry (long story short: our other emaciated cat Tonga needs to have a small amount of Science Diet mixed in with her good Evo food to ""fatten her up"" with empty calories).<br /><br />You should see Tiki when she comes anywhere near the Science Diet bag of food.  She goes nuts, literally.  She yanks at the bag, tries to rip it open, drags it around the house in her teeth...one time she even bit through some plastic water bottles to try to get behind them and attack the Science Diet.<br /><br />When we began this process 2 months ago I switched to Innova Evo (timed feeding) along with various expensive wet foods, freely fed.  Evo is great for the cats (though Tonga, already a sleek looking cheetah-wannabee) lost weight on it; hence, the need to augment her food with fattening, empty-cal Science Diet.  On strictly Evo and wet food  our Tiki, too, has lost weight, but it has been gradual, as I can't do it too fast, because she is still a growing kitten at 10 months.<br /><br />Sorry for the jumble of writing, but you get the point: NO to Science Diet.",0,2210,406,0.09335937500000001,0.8545,0.003746101865544915
285041,B0002QF1LK,A1OXZYOV52DNGL,Callahan Score,0,0,5,1327795200,Oh where Oh where have my Oh's gone?,"I was really distraught to go to my local Walmart and see that they stopped carrying my favorite cereal. But as was elated to find that ""the site who has everything including a church"" made it available to me by the 6-pack. Oh's is an amazing cereal. The one thing i dont like is the box is so small. I get maybe 3 bowls out of the entire box:-(.",1,346,69,-0.012499999999999983,0.8569,0.9932218790054321
295436,B000MXJR4K,A3DAS42VRO66SN,"W. Wang ""Gadget Guy""",1,2,5,1306713600,My twins love it!,"My twins recently got a little picky on the baby food... We tried this one, and they both love it.  They are now 10 mos old.<br /><br />My twins love it!",1,153,31,0.234375,0.8655,0.9998321533203125
286180,B008GRIB0A,A1PWRVOY3M2SAO,SurferGurl96770,1,1,5,1273276800,Decadent In A Good Kind Of Way,"When I opened the box the aroma of this coffee permeated the room in a wonderful way. I love the taste of this coffee. Its smooth and flavorful but not overpowering. It reminds me so much of one my all time favorites, Gevalia Chocolate Raspberry. I never thought I would say this, but I find it better. When I am in the mood for a flavored coffee, I now use Van Houtte's Chocolate Raspberry Truffle. Its so decadent in a good kind of way.",1,438,84,0.5571428571428572,0.9497,0.9997448325157166
565495,B002GKEK7G,A3BCW87BZ0G6TF,"rho ""rho""",0,0,5,1287619200,Click espresso - yum yum yum,Awesome product! Surprisingly fills me up for quite a few hours and I don't crave snacks! Delicious too!,1,104,18,0.6125,0.6343,0.9988403916358948
365374,B000EZQTEC,A2Z98Z3JDGLNSP,"K. Augustine ""Teacher""",0,0,5,1252713600,LOVE IT !!!,"This will be my third time ""re-filling"" my supply, I can't get enough of this stuff !!",1,86,17,0.0,0.0,0.0010470617562532425
261672,B001EO5UJW,A1F9Y2OYHNAZ4M,Courtenay Bratten,1,2,5,1243987200,"If you like it rich and dark, you'll love it!","I love love love this coffee - the french roast is just as fantastic.  If you like rich and dark coffee, you will love this.  I am also a huge fan of the organic/fair trade perks  that goes along with it!  Worth every penny!",1,224,44,0.35,0.9868,0.9998787641525269
412496,B002YFZ7IY,A3DQZNFP8LIKQC,Jenny,1,1,5,1289779200,Its by far the best,My Lab Buster is a new dog - he has is figure again. Buster is a 11 year old Lab that loves to eat and it showed - he is now on the adult Orijen formula and everyone is commenting on how wonderful he looks. I recommend this product for all your buddies,1,252,53,0.3340909090909091,0.872,0.9996885061264038
458248,B000KEVF3M,A1NF76DN989O54,"A. Hill ""ahill03""",0,0,5,1262822400,Love these treats,These are the only treats my dog will eat.  I give him one a day and his breath is not too bad!,1,95,22,-0.4374999999999999,0.484,0.9896196722984314
476674,B00153B3KW,A2QZLMZG53PNCR,"Robert P. Dorais ""TuneHistory""",1,1,5,1287100800,A cola that helps you lose body fat,"I got my first Celcius at Costco, but they only had Green Tea and Orange Soda flavors.  I didn't even know there was a cola flavor, until I won the Celcius Challenge.  Both flavors are good, but I really like Cola, and I've been giving up soda recently, so this was perfect.  There is no phosphoric acid like there is in regular cola drinks.  It's not exactly the same taste as Pepsi, but it tastes good.  I have one every morning in the car on the way to the gym.",1,464,90,0.22954545454545452,0.9823,0.9993926286697388
340051,B000RHXJ36,A1EORIVZY048VT,ron,0,0,5,1342137600,Mung beans 25 lbs.,They are smaller than other mung beans I have bought. They sprout just fine and cook just fine. The price is great. Mung beans are good for long time storage. I have some I bought 15 years ago and they sprout 100%.,1,214,42,0.3083333333333333,0.8625,0.9994938373565674
445447,B001EQ51YE,A1LCIR8Z7G7NH0,Nadine K. Ramsey,0,0,5,1273017600,Happy with Chocolate Chex,"Once again Amazon.com has came through in a big way! We were very disappointed when our local grocers stopped carrying Chocolate Chex cereal. My husband is a Celiac, and it is not easy to find a cereal that he enjoys. After reading<br />THE LABEL ON THE BOX, we knew that this was a SAFE, and great tasting product indeed. Amazon has been there for us for many years, and we will fathfully continue to shop there for anything, and everything.<br />Thank you so much,<br /><br />Nadine R",1,486,87,0.08690476190476189,0.745,0.18019255995750427
72023,B007K449CE,A4SD8F79JBYG2,"Katherine Hooper ""Kat at FanLit""",0,0,4,1344816000,"works well, smells nice","Most notably this shampoo/conditioner doesn't smell like an anti-dandruff product. I got it for my son and his dandruff seems better, but I don't think it's any more effective than Head & Shoulders (same active ingredient). My son is happy with it.",1,248,42,0.4083333333333333,0.9391,0.9948468208312988
396758,B000E4ARAU,AHZIZFAR0BCUE,"G. Sheikh ""Gene the book machine""",2,3,1,1178150400,worst jerkey i have ever had!,this jerkey is possibly the worst i have ever eaten....the texture is very thready and dry...I tried giving some to my dog and he wouldn't even eat it!,0,151,28,-0.25,-0.4574,0.00019676695228554308
425933,B000TQEWM2,A2JGMEZYBX2CHD,Betty,0,0,4,1303171200,FAVORITE K-CUPS,GLORIA JEAN HAZELNUT K-CUPS ARE MY ABSOLUTE FAVORITE K-CUPS  GAVE AWAY MANY OTHER FLAVORS THAT I DID NOT LIKE  BUT I WILL NOT GIVE THESE AWAY,1,141,26,0.26875,0.1141,0.9529639482498169
235671,B000F4H5G8,A1UWE5YJ361EXM,A. Kautto,0,0,5,1303084800,Delicious,"I've been drinking Twinings Earl Grey since I was a kid, and really, haven't found another brand of Earl Grey that tastes as good. I've tried many, and with the exception of some (considerably overpriced) organic Earl Grey tea, I think Twinings comes out at the top. It's decently priced and tastes good. What else can you really ask from tea?",1,343,61,0.2651515151515152,0.802,0.9995675683021545
130214,B001EO5UTM,A2W97ZLZHQVYIX,SMO,4,4,5,1291334400,AMAZING!,"I lived in sicily for over a year and I have had the best olive oil known to man.  Once back stateside trying to find something even remotely comparable is near impossible.  Then I found this.....So far it is the best I have been able to find over here.  Light, perfect, great flavor.  I will continue to use this for all my olive oil needs.",1,341,65,0.3757575757575758,0.9531,0.999841570854187
42114,B0012DMI1S,ALLW2BESUAPIJ,Dooka,1,1,5,1329523200,Great item!,I bought these markers for my daughter's 4th birthday party.  The kids had a lot of fun decorating iced cookies.  These markers have no scent or flavor.  The colors are brilliant and color like other art markers.  Great fun for all!,1,232,41,0.45,0.9571,0.9737665057182312
135496,B005VOOM4A,A1VF5LN6SHFVFJ,"Michael A. Saxton ""Dark Lord of the Sith""",0,0,4,1333411200,Good if you like Coffee,"This coffee is moderate in flavor (not to weak, not too strong) and I would recommend it to coffee drinkers who want a flavor in that range. It is ""coffee flavored coffee"", in other words, no fancy flavoring. Being organic, it is (hopefully) sans all of the nasty chemicals that tend to get added. I want to note I used it unconventionally. I cut the packets open and ran it through a regular coffee maker. Five packets for a 12 cup pot. Came out just fine doing that. If you're looking for organic coffee, this one will do nicely.<br /><br />My only real issue is the packets do not have an easy open to get the little coffee bag out. I had to use scissors. That might make you mad if you're jonesing for that cup of coffee to wake up in the morning.",1,751,144,-0.059226190476190474,-0.8887,0.64699786901474
298830,B0012C2GFM,A2KGYCBLTAZQTJ,Mr. Pink,0,0,5,1332115200,Good Addition to a smoothie,"I use this in addition to my morning smoothie.  Aside from the green color, I really do no notice too much of a change.  With that being said, I use a lot fruits, veggies and some peanut butter in my smoothies so every flavor does get masked.  A great way to get your fiber and protein.  As with any high fiber foods you will notice some intestinal digestion changes.",1,367,69,0.172,0.3862,0.18565580248832703
67111,B006ACQY66,A3P1315GACYPZW,Janie Westmoreland,2,2,5,1335312000,Himalayan course salt,"I have never ordered sea salt before. i thought this was great. I was afraid it would have some additional flavor that I wouldnt like. Instead it was fresh tasting & natural. I like the pink color, but glad it doesnt come out pink.",1,231,44,0.1285714285714286,0.7808,0.9963107705116272
158906,B001TH4C2A,ABK0KJL19GKJ0,sunshine,1,2,1,1343347200,Too much sugar - big time headache!,"These gave me a headache, too much sugar, and other ingredients that didn't sit well.  I would not recommend to someone trying to eat healthier.",0,144,25,0.037500000000000006,-0.4449,0.00029693159740418196
472967,B0046HD0ZU,A3L9VCA591DGDQ,B. Nassif,1,1,5,1343174400,Fresh and delicious,"Great product , very fresh and my kid and I enjoy eating it with every thing and alone..I recieved it timely and it was packaged quite well.",1,140,27,0.5299999999999999,0.9059,0.9998722076416016
183191,B004G5ZYTM,A16JL9Y9SCN2U4,Babs In Florida,0,0,5,1350172800,FINALLY something that my girls can't chew through in minutes!,"We have two dogs that are just over one year old (a Yorkie and a Pomeranian.)  And boy do they like to chew.  When they were puppies we could get away with the conventional chew toys, but as the girls got older, their chewing muscles got stronger.  They now destroy any plastic chew toy in minutes.  Eventually we found bully sticks, which are wonderful distractions for those evenings when the girls have more energy than I do, but the sticks would still only last about 60 minutes.  And then we met the deer antlers...PERFECT! The girls love to chew on them and the antlers last and last and last.  The antlers arrived and were approximately 6 inches long.  I didn't have much hope of them lasting since they seemed kind of small and the girls really went to town chewing on them.  But for weeks now the girls have chewed on the antlers and there is still barely any gone.  Oh deer antlers...where have you been all my life?  :-)",1,931,170,0.1320861678004535,0.8259,0.0504876933991909
84853,B000FPM2NS,AW41Q5K4R499D,mom of 2,0,1,1,1344643200,Gerber's fruits are cooked,"I've been giving my daughter Gerber fruits, veggies, and meat as everyday-meals since she was 6 months old, thinking that she's got enough vitamins and prebiotics. However, she developed digestive problem and chronic constipation; she almost stopped gaining weight since she was 9 months old. I took her to GI and she told me that those packed fruits are all cooked! And there are additives to keep them fresh for long period of time! I started to puree fruits and veggies using Vitamix, and only use Gerber fruits&veggies when we are out and about. Now, after half a year of probiotics and wholesome food, she's slowly getting better and opens her mouth to food.",0,663,114,0.059583333333333335,0.7505,0.9905718564987183
21754,B000KV61FC,A348IMZWT01XQS,Ashlee Wells,1,1,5,1339545600,Amazing toy for dogs who devour their food quickly,"Absolutely LOVE this toy. We recently purchased this for our 8 month old French Bulldog after our trainer suggested feeding him by hand to prevent him from gobbling up his meals in 2 seconds as Frenchies do. While that's great in theory, there are many times we just can't sit and feed him his kibble bit by bit. We tried several Kong type products and he was able to either get his food out too quickly or grew bored and never ate. This toy makes him really work for his food and because he can see the food through the tube it really keeps his interest. My only gripe is that the plastic tube could be more sturdy. I love that it's see through but his jaws of steel have already done some damage to it, but perhaps we just need to experiment with a larger size (we have the small now) We've only had it a short time so I can't speak too much for longevity but for now it is an amazing solution.",1,896,175,0.19920634920634922,0.9323,0.9982806444168091
19425,B000Y8Y5F4,A3UQ8OZXR1T6VH,Nancy Drew &#34;Helen&#34;,0,0,5,1324425600,Heaven!!,Just as the title says:  'Heaven!!'  My friend shared the Pocket Coffee she bought in Italy this summer and I immediately checked Amazon for it.  Now it is here -- have shared but it is difficult,1,195,36,-0.5,0.2924,0.00938592478632927
61329,B003HTPJPW,A32BFKQDGW564N,"Dspace_laydee ""Klymaxxia""",1,1,5,1309824000,The BEST of the best,"These are so good, I've been eating Grandma Utz's for years.  When I moved to Fla I could not find them in the stores, nor nothing that compared to them. (I am a potato chip lover, I think it is my birthmark lol)  I began sending for them, I put on many pounds lol I've lost them since tho' :).  I am now ready to order some for my Birthday in August. Prompt shipping so I'll hold off a few weeks.  ;). SO about 2 times a year I send for them in bulk.  Valentines & August. If you have not tried them you are in for a real treat.  Keep in mind they are kettle cooked in LARD & a crunchy chip, but are out of this world to me!  Try them, you'll love them as well. ENJOY!  gjp-h",1,676,140,0.43636363636363634,0.9721,0.9950503706932068
450557,B000KEJMS2,A1P06BO2T1R9ZI,Jean Krachenfels,0,25,1,1173657600,mushy,Disappointed with the red lentils because they cook down to a mush.  No discernable shapes of lentils are present when finished cooking.  Prefer dark brown or black lentils.  Don't know if Bob's Red Mill offers them.  Jean,0,222,37,-0.14027777777777778,-0.6486,0.00035415313323028386
55840,B000GZY8FC,A2CDFOO1GZ0VTO,"Rita ""Rita""",4,4,5,1268006400,Wonderful Poppyseed Cakes,"This filling is wonderful and a good value over buying it in the grocery store.<br />Take a white cake mix and mix it to direction and beat in a can of poppy seed filling and you have a wonderful, moist cake.  You won't reget it!",1,229,45,0.675,0.9184,0.9998412132263184
89181,B001E5E1MI,AT5FF89LKHPDR,DFWJo,0,0,5,1340668800,I love this coconut oil,"When I first began learning of the benefits of coconut oil, I was shocked.  Now coconut oil is my go-to product of choice - cooking, health, beauty, first-aid.  My husband laughs because I always say ""put some coconut oil on .... (whatever is ailing at the moment).<br /><br />Nutiva makes a great coconut oil product. The aroma is delicious, and the taste (raw) is exactly as coconut should taste.  I use it for almost all our baking and cooking oil needs.  When I heat this oil, I find the coconut flavor disappears, i.e. my breads, cookies, veggies, etc. don't taste like coconut.<br /><br />My only complaint about this product is that it comes in a plastic container.  However, I've been buying this brand and product (different sizes on Subscribe & Save, depending on the price at shipping) for two years and don't plan on changing any time soon.",1,852,148,0.1188034188034188,0.9272,0.9945900440216064
259202,B001PICX42,A385CC4T8DBAV7,Jonathan&Wendy,0,0,5,1286496000,Sometimes quality costs more,"These fruitsnacks are the ONLY ones I will give my child since they are the healthiest I've found. The added bonus is that they aren't as sticky/gummy as normal fruitsnacks, which can get caught in teeth and cause cavities. Being a Dental Hygienist and a Mom, I'm always on the lookout for teeth friendly snacks.<br />My 17month daughter has been given these from before she turned a year old due to the fact that they're very easy to chew.<br />I buy them at Target for much less than on Amazon. I just came on here to see if I could find them in bulk a bit cheaper than that. :)",1,580,110,0.17458333333333337,0.9236,0.006257689092308283
368584,B005K4Q1W2,ACH4XBWMBIXZ0,Katy,0,0,5,1321142400,Best 10 Calorie Drink,I think this is a great hot cider. Love the caramel taste! Only 10 little calories. One of my favorite new K-cup beverages.,1,123,23,0.3034090909090909,0.9117,0.9671831727027893
161995,B004I4AWJ8,A3R1D7H3PIFONU,Michael Jandrok,2,3,5,1302998400,"I like it, I really like it!!","It only takes a cursory look at my reviewing history to realize that I haven't exactly made a career out of rating gum, but this new Trident Vitality is so darn good that I thought I'd better get in a few words on it. I've tried all three of the available flavors and can't seem to choose a favorite.<br /><br />The Citrus with Vitamin C flavor reviewed here is definitely pretty awesome. The gum has the physical profile of an old-school Chicklet. It definitely has a serious citrus taste profile, though I guess that there might be a slight strawberry backbone in there somewhere. But boy, does this gum LAST. I can usually go a good 3-4 hours and still get some flavor out of this stuff. That makes it a good value in my book for sure.<br /><br />Typically retails for around $1.39/pack at my local grocer, although I've caught it on sale for under a dollar once or twice. My kids and co-workers can't get enough of this gum.<br /><br />Highly recommended.",1,959,174,0.2186868686868687,0.9929,0.9995974898338318
180545,B0031U9UZC,A1CHUZ94IWYKZV,Jingletown,0,0,5,1327881600,"Looks and smells gross, but my baby wouldn't stop eating it!","Our pediatrician recommended this flavor combination when we first started solids because it has 120% of daily iron needs.  Well, when I sat down to feed it to my baby, all I could was, wow, this is so gross!  It looks pretty much the same way going in as it does coming out, if you know what I mean.  To my surprise, my picky eater gobbled it up!  She ate more of this than any other baby food flavor we had offered.  A 2-3oz package of anything else was lasting two days, but she ate almost the whole 3.5oz package of this in one sitting.  I did taste it, and the apples make it sweet and appetizing (and I really do not like spinach).  We've had more success with Ella's Kitchen than any other brand, but this flavor especially has been great.  Looks gross, smells gross, sounds gross, but I say, give it a try.",1,814,155,0.11474247685185184,-0.2653,0.05949825420975685
511918,B001E5E3S0,AURK8NM1FYFM1,"J. Whittemore ""RedJen""",5,5,5,1175817600,Great oatmeal,Bought this specifically because of the super low gluten content (if any). The husband and kids love it.,1,104,18,0.27777777777777773,0.7906,0.996880054473877
516930,B001SIXXWU,AWN8Q7FYS4G09,Cat lover,0,1,5,1344729600,So good!,My grandson is a beef jerky addict. We don't have much to choose from here so I ordered this. He absolutely loves it!!! He says it's not hard and has such a good taste. It's not too hot which would okay with him if it was.  He'd like more but he eats it so fast that it's going to be a sometime treat for him. The first day he ate 3 bags.,1,338,72,0.31364583333333335,0.8812,0.9994156360626221
438269,B001E5116C,A1ABLJBDS4M90U,TW,2,2,5,1291852800,Similac Advance Liquid Formula,"My son is 10 months now and has been on this formula since I stopped breastfeeding him when he was 4 months. We have never had any issues with this formula. He has never had an upset stomach or has ever been fussy while on this formula. When I stopped breastfeeding him he transitioned very well. Every baby is different and formulas work different on every one, that is why there is so many choices, but we got lucky with our first choice of formula. I did try to switch him to the powdered formula but he absolutely hated it. It was the same type just powdered so I don't really know why he didnt like it. It was ok though we just kept him on the premade liquid. Luckily we didnt start him on the powdered because there ended up being a recall so we got lucky there too.",1,772,150,0.14583333333333331,0.7298,0.8915346264839172
505985,B003YBNIVU,A3MJSVB4DU3XJ3,"William Goodson ""Bill Goodson""",0,0,1,1341187200,La Panzanella Tomato-oregano,"<a href=""http://www.amazon.com/gp/product/B003YBNIVU"">La Panzanella Tomato-oregano Croccantini Box, 5-Ounce Boxes (Pack of 12)</a><br />I received this item and every single box was broken. After reviewing the packing it was easy to tell that no one even considered that this irem would be totally damaged. It was not packaged in any kind of protective box to allow the item to be shipped safely.",0,396,60,0.176984126984127,-0.1263,0.0006577448803000152
440761,B001NZUBUU,A38RE024T7Q162,Jessie Turner,0,0,5,1335312000,My Husky's favorite food,"We love this dog food. When our Husky was adopted, he was underweight, had a dull coat and was lethargic.  After some trial and error with getting him to eat, and all the dog food recalls, we found Dogswell. Now his coat is absolutely beautiful, his weight is perfect and he has a ton of happy Husky energy. We get compliments all the time about how soft, shiny and pronounced his coat is. We also notice less year round shedding and just deal with the seasonal coat blow. He is a finicky eater, but always excited for mealtime on Dogswell food. He also used to scratch and lick his one leg raw in spots. Once we started Dogswell,his itches and rashes never came back.  He never gets an upset stomach, poops less often because there is no filler. I cannot recommend this food enough. We've tried other brands such as Blue Buffalo, AvoDerm, Organix and nothing has compared to how well our dog does on Dogswell foods. We go back and forth between Vitality and Happy Hips, depending on what Amazon has available with no ill effects.",1,1030,187,0.1947115384615385,0.9275,0.9971490502357483
102224,B0000GH6UG,A35IS73UXM9PEO,"Julie R. Anderson ""In His Graces""",3,14,1,1136332800,Sadly disappointed in this product,"After reading the reviews, I was syked to receive my order of Ibarra chocolate.  I love hot chocolate, and look forward to trying new flavors and brands.  I've never had ""Mexican Chocolate"", so maybe this is what it is supposed to be like, but I didn't like it at all.  It was hard as a rock, tasteless, and messy.  I followed the instructions of boiling some milk, chopping the chocolate in my blender, and mixing it together.  It came out foamy, like one reviewer described, but I was surprised to find it tasteless and flat!!  I ended up adding 4 T. of my standard coco mix just so I could finish the drink.  This was not at all what I expected, so if any of those three reviewers are looking for an open package, you can purchase mine!  In one word: YUCK!!!",0,761,142,-0.06495119463869463,0.8597,0.0009010388748720288
468050,B00362JC8A,AZ533GC8MFRX8,suznee,1,1,5,1336521600,Oh Yum!,"I have been drinking Peet's coffee (mind you I still love Peet's, but it is 14 miles for me to drive one way to buy it and on sale is $9.99) so I thought I would try this in the dark roast Italian blend. I love a full bodied dark roast. I tend to go with this blend or french roast and this is  yummy... I will definitely be buying this on subscription as it is less per pound and just as good, and you can't beat Amazon shipping to the door....",1,445,92,0.15833333333333335,0.9435,0.9987747073173523
254511,B001JDQ4Q6,A1TDA8WL6HZ4B4,luis,0,0,1,1335916800,melted,package improperly sent to a a southern state during hot weather via us mail arrived totally melted do not buy chocolate products unless shipper will include ice packs for cooling of product,0,190,32,0.08333333333333333,0.0,0.0010108796413987875
438306,B00907QQ5C,AYOMAHLWRQHUG,"Conspicuous Consumer ""$$""",0,0,4,1350777600,Good News and Bad News,"The good news is that it is dark and relatively full bodied.  It was certainly better than the <a href=""http://www.amazon.com/gp/product/B009OWR0XU"">EIGHT O'CLOCK COFFEE 100% COLOMBIAN 96 K CUPS</a> that I tried before this cup.<br /><br />For twenty years, Eight O'Clock Colombian, ground fresh at A&P, was the only coffee we drank.  So I ordered both it and the dark Italian just as soon as they became available.  Either my tastes have changed or the coffee has changed but I found the Colombia version weak and lacking in character.<br /><br />The Eight O'Clock Italian Roast, however, was stout enough and should be to most people's liking.  I brewed it at the 7 oz (middle button) size and tried it without cream and then with a single squirt of coffee creamer.  It was strong enough to not let the cream taste dominate.<br /><br />The bad news is that it does not come up to the standard of either <a href=""http://www.amazon.com/gp/product/B004OLKF6K"">Barista Prima Coffeehouse, Italian Roast, 24- Count K-Cup Portion Pack for Keurig Brewers</a> or <a href=""http://www.amazon.com/gp/product/B001D0IZAS"">Timothy's World Coffee Rainforest Espresso K-Cup (48 count)</a>.",1,1174,179,0.0868452380952381,0.7284,0.01098304707556963
90614,B0042GEDLA,A3DSLWYWGF8YD1,BeNoEvil,1,1,5,1301356800,Wish away!,"I first saw this product in a youtube clip. I immediately had to get a kit for myself. It's very whimsical and fun way to wish. I try not to use it too much but once I finish my wish papers, I can probably make my own.<br />The set itself comes with the wish paper, pencils, stands, matches, instructions and a really nice envelope to store them in. I would recommend this for people with a more carefree spirit, and people who have or work with kids. Just not for kids though, because of the matches.<br /><br /><a href=""http://www.amazon.com/gp/product/B0042GEDLA"">Flying Wish Paper Red Velvet, Large</a>",1,606,104,0.17142857142857143,0.9816,0.9855495095252991
266739,B000ETGBN2,A1J5TYGANR2YI5,SJH,0,0,5,1341014400,Mmmmm and I don't even like Ginger,"Found out I gotta go gluten to due to nursing a gluten intolerant baby , I love my gluten desserts so I have to have something good to eat. These Ginger snaps dipped in almond milk are soooo good mmmmmm mmmmm : )",1,212,43,0.45499999999999996,0.875,0.9982654452323914
169932,B000EOMUB4,A148Z6ODSMC7SL,Atheist,3,3,5,1283299200,REALSALT SEASON IS EXCELLENT,"You can put this stuff in practically anything.  It is great stuff, but it is pricey.  I wish the company would offer a deal on the bigger bottles and with free shipping.  Then, I would buy more.  As it is, I probably won't order more because of cost. I have tried to get my local heathfood store to carry it and they say they can't get it.  That seems odd to me.  They used to carry it.  Anyway, it's worth trying.  I used to go through a lot of it when the store carried it.  Maybe if everyone writes to amazon and to the company, we can get a better deal on here.  I am going to write them.<br /><br />UPDATE:<br /><br />My healthfood store is now carrying this.  They are only ordering the small bottles.  But, I spoke to a representative at the real salt company and they told me that it is better to have stores carry small bottles so the product stays fresh.  I agree with them and now just buy the small bottles.",1,920,177,0.19270833333333334,0.9774,0.02393685095012188
73437,B000F0Z0T6,A25GR9RAM8AO2L,Averagejoe,0,0,4,1336608000,Tones Hot Red Crushed Pepper,"This Red Pepper looks great and the price was fine. The shipping was great. It is probably not as hot as I would like it to be. No real differance than your store bought Red Hot Crushed Pepper. So I will have to order another brand for my next order. Like I mentioned the Quality looks great and the Color is Rich Red which means that it is Fresh but not as Hot as I would expect. I usually buy the McCormack brand at the store and somtimes it is really hot and other times it is not... So I wanted a good quality Hot Crushed Red Pepper that would also be Hot. This is Hot and the quality is GREAT GREAT!!!! But not any Hotter that McCormacks, so why buy on line if you can buy it in the store??? I will try another brand online and hope it is Hotter? Hope this review is helpful..",1,781,157,0.2717948717948718,0.9836,0.6857584118843079
59759,B0028W3P9G,A3EMUKR66KYZ6D,R. Archbold,2,2,1,1306972800,As Stale As This Review,"I should have heeded the other reviewers who noted that this product was stale on arrival. Same thing happened to me. Amazon was quick to remedy the problem, as it always is.<br /><br />But, stay away from this product. The package had no expiration date so there is no telling how old it is. And whole wheat products tend to go stale more quickly.",0,348,64,0.037962962962962955,-0.6597,0.00021367230510804802
535089,B001EO6BFE,A10L7COML4P6UX,vegas,3,3,5,1277596800,"perfect texture, inside and out","This mix baked in the Hamilton Beach 26050 Four Square Belgian Waffle Maker is a match made by the waffle gods. Quick to mix (don't overmix, leave some clumps and let the wet/dry mixture sit for a good 5 minutes before adding butter) and bakes without a trace of sticking. Add in minature choclate chips and the kids will be asking for seconds.",1,344,63,0.5166666666666666,0.4675,0.01079776044934988
235507,B003CK0XC0,A1VHK2OGOCOSF5,Lorie A. Small,0,0,5,1265414400,Yummy and healthy!,"This is my all time favorite tea. I buy it by the case and drink it every day. If you love black licorice, you will love this tea! It is caffeine free and naturally sweet.",1,171,35,0.3680555555555556,0.9583,0.9998177886009216
